DATE_TIME,AMBIENT_TEMPERATURE,IRRADIATION,DIRECT_RADIATION,MODULE_TEMPERATURE
2026-05-06 10:00:00,39.2,0.6537282941777324,415.0,55.54320735444331
2026-05-06 11:00:00,39.2,0.4576098059244127,275.0,50.640245148110324
2026-05-06 12:00:00,39.5,0.34831460674157305,213.0,48.20786516853933
2026-05-06 13:00:00,38.5,0.1470888661899898,65.0,42.177221654749744
2026-05-06 14:00:00,36.9,0.015321756894790603,3.0,37.283043922369764
2026-05-06 15:00:00,35.2,0.0,0.0,35.2
2026-05-06 16:00:00,34.3,0.0,0.0,34.3
2026-05-06 17:00:00,33.2,0.0,0.0,33.2
2026-05-06 18:00:00,32.8,0.0,0.0,32.8
2026-05-06 19:00:00,31.6,0.0,0.0,31.6
2026-05-06 20:00:00,30.5,0.0,0.0,30.5
2026-05-07 04:00:00,34.2,0.5464759959141982,382.0,47.861899897854954
2026-05-07 05:00:00,36.8,0.7395301327885597,549.0,55.28825331971399
2026-05-07 06:00:00,38.7,0.8825331971399387,674.0,60.76332992849847
2026-05-07 07:00:00,40.5,0.9376915219611849,694.0,63.94228804902962
2026-05-07 08:00:00,41.3,0.947906026557712,697.0,64.99765066394279
2026-05-07 09:00:00,41.5,0.8672114402451481,641.0,63.1802860061287
2026-05-07 10:00:00,41.8,0.780388151174668,582.0,61.3097037793667
2026-05-07 11:00:00,41.8,0.5955056179775281,422.0,56.6876404494382
2026-05-07 12:00:00,41.2,0.3769152196118488,240.0,50.622880490296225
2026-05-07 13:00:00,40.4,0.16138917262512767,76.0,44.43472931562819
2026-05-07 14:00:00,37.9,0.017364657814096015,3.0,38.3341164453524
2026-05-07 15:00:00,37.0,0.0,0.0,37.0
2026-05-07 16:00:00,35.6,0.0,0.0,35.6
2026-05-07 17:00:00,33.2,0.0,0.0,33.2
2026-05-07 18:00:00,32.5,0.0,0.0,32.5
2026-05-07 19:00:00,32.5,0.0,0.0,32.5
2026-05-07 20:00:00,32.0,0.0,0.0,32.0
2026-05-08 04:00:00,34.8,0.5638406537282942,396.0,48.89601634320735
2026-05-08 05:00:00,37.2,0.7609805924412666,565.0,56.22451481103167
2026-05-08 06:00:00,38.8,0.9050051072522982,693.0,61.42512768130745
2026-05-08 07:00:00,40.7,0.9805924412665986,760.0,65.21481103166496
2026-05-08 08:00:00,41.8,0.9877425944841676,766.0,66.4935648621042
2026-05-08 09:00:00,42.3,0.9223697650663942,709.0,65.35924412665986
2026-05-08 10:00:00,42.3,0.7906026557711952,592.0,62.065066394279874
2026-05-08 11:00:00,42.1,0.6036772216547498,430.0,57.19193054136875
2026-05-08 12:00:00,41.6,0.38202247191011235,244.0,51.15056179775281
2026-05-08 13:00:00,40.3,0.1644535240040858,78.0,44.41133810010214
2026-05-08 14:00:00,38.4,0.018386108273748723,3.0,38.85965270684372
2026-05-08 15:00:00,37.8,0.0,0.0,37.8
2026-05-08 16:00:00,36.2,0.0,0.0,36.2
2026-05-08 17:00:00,34.6,0.0,0.0,34.6
2026-05-08 18:00:00,33.5,0.0,0.0,33.5
2026-05-08 19:00:00,32.8,0.0,0.0,32.8
2026-05-08 20:00:00,32.0,0.0,0.0,32.0
2026-05-09 04:00:00,34.9,0.5587334014300307,390.0,48.86833503575077
2026-05-09 05:00:00,37.5,0.7517875383043923,557.0,56.29468845760981
2026-05-09 06:00:00,39.8,0.8947906026557712,683.0,62.16976506639428
2026-05-09 07:00:00,41.6,0.9744637385086823,753.0,65.96159346271706
2026-05-09 08:00:00,42.5,0.916241062308478,675.0,65.40602655771195
2026-05-09 09:00:00,43.0,0.8764044943820225,651.0,64.91011235955057
2026-05-09 10:00:00,43.2,0.7885597548518897,591.0,62.913993871297244
2026-05-09 11:00:00,42.8,0.5975485188968335,423.0,57.738712972420835
2026-05-09 12:00:00,42.3,0.36772216547497444,229.0,51.493054136874356
2026-05-09 13:00:00,41.1,0.16241062308478038,76.0,45.16026557711951
2026-05-09 14:00:00,39.5,0.018386108273748723,3.0,39.95965270684372
2026-05-09 15:00:00,38.8,0.0,0.0,38.8
2026-05-09 16:00:00,37.6,0.0,0.0,37.6
2026-05-09 17:00:00,35.7,0.0,0.0,35.7
2026-05-09 18:00:00,34.7,0.0,0.0,34.7
2026-05-09 19:00:00,33.7,0.0,0.0,33.7
2026-05-09 20:00:00,33.0,0.0,0.0,33.0
2026-05-10 04:00:00,34.0,0.5495403472931563,382.0,47.738508682328906
2026-05-10 05:00:00,36.5,0.7425944841675178,549.0,55.064862104187945
2026-05-10 06:00:00,38.4,0.8876404494382022,675.0,60.59101123595505
2026-05-10 07:00:00,40.7,0.9683350357507661,747.0,64.90837589376915
2026-05-10 08:00:00,42.2,0.9775280898876404,756.0,66.63820224719102
2026-05-10 09:00:00,43.2,0.9111338100102145,696.0,65.97834525025536
2026-05-10 10:00:00,43.5,0.6996935648621042,495.0,60.992339121552604
2026-05-10 11:00:00,43.6,0.5760980592441267,392.0,58.002451481103165
2026-05-10 12:00:00,42.7,0.372829417773238,235.0,52.02073544433095
2026-05-10 13:00:00,41.5,0.16241062308478038,76.0,45.56026557711951
2026-05-10 14:00:00,39.3,0.018386108273748723,3.0,39.75965270684372
2026-05-10 15:00:00,37.8,0.0,0.0,37.8
2026-05-10 16:00:00,37.5,0.0,0.0,37.5
2026-05-10 17:00:00,36.6,0.0,0.0,36.6
2026-05-10 18:00:00,35.9,0.0,0.0,35.9
2026-05-10 19:00:00,35.0,0.0,0.0,35.0
2026-05-10 20:00:00,34.1,0.0,0.0,34.1
2026-05-11 04:00:00,35.8,0.5526046986721144,385.0,49.61511746680286
2026-05-11 05:00:00,38.2,0.7446373850868233,550.0,56.815934627170584
2026-05-11 06:00:00,40.4,0.8866189989785496,674.0,62.56547497446374
2026-05-11 07:00:00,42.4,0.9642492339121552,743.0,66.50623084780388
2026-05-11 08:00:00,43.7,0.9775280898876404,756.0,68.13820224719102
2026-05-11 09:00:00,44.5,0.8958120531154239,673.0,66.89530132788559
2026-05-11 10:00:00,44.8,0.7589376915219612,554.0,63.773442288049026
2026-05-11 11:00:00,44.9,0.5842696629213483,407.0,59.50674157303371
2026-05-11 12:00:00,43.9,0.35444330949948927,211.0,52.76108273748723
2026-05-11 13:00:00,42.8,0.16138917262512767,75.0,46.83472931562819
2026-05-11 14:00:00,40.0,0.01940755873340143,4.0,40.48518896833504
2026-05-11 15:00:00,38.5,0.0,0.0,38.5
2026-05-11 16:00:00,38.2,0.0,0.0,38.2
2026-05-11 17:00:00,38.2,0.0,0.0,38.2
2026-05-11 18:00:00,36.8,0.0,0.0,36.8
2026-05-11 19:00:00,34.6,0.0,0.0,34.6
2026-05-11 20:00:00,33.5,0.0,0.0,33.5
2026-05-12 04:00:00,35.5,0.5495403472931563,382.0,49.238508682328906
2026-05-12 05:00:00,38.1,0.7415730337078652,547.0,56.639325842696636
2026-05-12 06:00:00,40.5,0.8845760980592441,672.0,62.6144024514811
2026-05-12 07:00:00,42.3,0.9642492339121552,742.0,66.40623084780388
2026-05-12 08:00:00,43.7,0.9713993871297242,750.0,67.98498467824311
2026-05-12 09:00:00,44.2,0.9090909090909091,694.0,66.92727272727274
2026-05-12 10:00:00,44.4,0.7824310520939735,585.0,63.96077630234933
2026-05-12 11:00:00,44.1,0.5955056179775281,422.0,58.9876404494382
2026-05-12 12:00:00,43.5,0.3769152196118488,239.0,52.92288049029622
2026-05-12 13:00:00,42.7,0.16138917262512767,76.0,46.73472931562819
2026-05-12 14:00:00,40.5,0.01940755873340143,4.0,40.98518896833504
2026-05-12 15:00:00,40.0,0.0,0.0,40.0
2026-05-12 16:00:00,39.5,0.0,0.0,39.5
2026-05-12 17:00:00,36.7,0.0,0.0,36.7
2026-05-12 18:00:00,35.1,0.0,0.0,35.1
2026-05-12 19:00:00,34.5,0.0,0.0,34.5
2026-05-12 20:00:00,33.4,0.0,0.0,33.4
